scene_id,assigned_split,image_count,object_count,class_counts_json
MAR20_643,train,1,4,"{""6"": 4}"
MAR20_644,train,1,9,"{""6"": 9}"
MAR20_645,train,1,4,"{""6"": 4}"
MAR20_646,train,1,5,"{""6"": 5}"
MAR20_647,train,1,6,"{""6"": 6}"
MAR20_648,train,1,4,"{""6"": 4}"
MAR20_649,train,1,5,"{""6"": 5}"
MAR20_65,train,1,13,"{""5"": 13}"
MAR20_651,train,1,10,"{""6"": 10}"
MAR20_652,val,1,15,"{""6"": 15}"
MAR20_654,train,1,3,"{""6"": 3}"
MAR20_655,train,1,7,"{""6"": 7}"
MAR20_656,train,1,4,"{""6"": 4}"
MAR20_657,train,1,5,"{""6"": 5}"
MAR20_658,train,1,5,"{""14"": 5}"
MAR20_66,train,1,6,"{""5"": 6}"
MAR20_661,val,1,2,"{""6"": 1, ""14"": 1}"
MAR20_662,train,1,3,"{""5"": 1, ""14"": 1, ""18"": 1}"
MAR20_663,val,1,5,"{""14"": 5}"
MAR20_664,train,1,6,"{""14"": 6}"
MAR20_665,train,1,7,"{""14"": 7}"
MAR20_666,train,1,9,"{""14"": 9}"
MAR20_667,train,1,18,"{""5"": 10, ""6"": 5, ""7"": 3}"
MAR20_668,train,1,2,"{""6"": 2}"
MAR20_669,val,1,1,"{""16"": 1}"
MAR20_67,train,1,4,"{""5"": 4}"
MAR20_670,train,1,2,"{""16"": 2}"
MAR20_671,val,1,13,"{""5"": 6, ""6"": 5, ""7"": 2}"
MAR20_673,train,1,12,"{""5"": 6, ""6"": 4, ""7"": 2}"
MAR20_674,val,1,19,"{""5"": 5, ""6"": 6, ""7"": 6, ""16"": 2}"
MAR20_677,train,1,12,"{""10"": 12}"
MAR20_678,val,1,8,"{""10"": 8}"
MAR20_682,val,1,8,"{""5"": 1, ""10"": 1, ""14"": 1, ""17"": 5}"
MAR20_683,train,1,6,"{""10"": 1, ""11"": 4, ""17"": 1}"
MAR20_684,train,1,7,"{""11"": 2, ""13"": 4, ""14"": 1}"
MAR20_685,train,1,14,"{""5"": 1, ""10"": 2, ""11"": 4, ""14"": 1, ""17"": 6}"
MAR20_686,train,1,7,"{""5"": 1, ""11"": 1, ""17"": 4, ""21"": 1}"
MAR20_687,train,1,10,"{""5"": 1, ""10"": 1, ""11"": 4, ""13"": 4}"
MAR20_688,train,1,6,"{""6"": 1, ""17"": 5}"
MAR20_689,train,1,10,"{""10"": 10}"
MAR20_69,train,1,15,"{""6"": 15}"
MAR20_690,train,1,5,"{""17"": 5}"
MAR20_692,train,1,6,"{""11"": 2, ""13"": 1, ""14"": 1, ""17"": 1, ""21"": 1}"
MAR20_693,train,1,6,"{""5"": 1, ""11"": 1, ""13"": 4}"
MAR20_695,train,1,4,"{""14"": 1, ""17"": 3}"
MAR20_696,train,1,18,"{""10"": 16, ""17"": 2}"
MAR20_698,train,1,5,"{""10"": 1, ""11"": 2, ""13"": 2}"
MAR20_699,train,1,6,"{""17"": 6}"
MAR20_7,train,1,6,"{""5"": 6}"
MAR20_70,train,1,5,"{""6"": 5}"
MAR20_701,train,1,8,"{""5"": 1, ""10"": 1, ""11"": 2, ""14"": 2, ""17"": 2}"
MAR20_702,train,1,10,"{""10"": 10}"
MAR20_703,train,1,7,"{""10"": 1, ""11"": 1, ""17"": 5}"
MAR20_704,train,1,10,"{""10"": 1, ""11"": 3, ""13"": 2, ""14"": 2, ""17"": 2}"
MAR20_706,train,1,8,"{""10"": 1, ""11"": 2, ""13"": 5}"
MAR20_707,train,1,6,"{""11"": 1, ""13"": 3, ""17"": 2}"
MAR20_708,train,1,8,"{""10"": 8}"
MAR20_709,train,1,8,"{""5"": 7, ""6"": 1}"
MAR20_71,train,1,6,"{""6"": 6}"
MAR20_710,train,1,3,"{""5"": 1, ""10"": 2}"
MAR20_711,train,1,7,"{""5"": 5, ""6"": 2}"
MAR20_712,train,1,2,"{""10"": 2}"
MAR20_714,train,1,4,"{""5"": 3, ""6"": 1}"
MAR20_715,train,1,7,"{""5"": 7}"
MAR20_716,train,1,6,"{""18"": 6}"
MAR20_717,train,1,10,"{""18"": 10}"
MAR20_719,train,1,4,"{""18"": 4}"
MAR20_72,val,1,8,"{""6"": 8}"
MAR20_720,train,1,6,"{""18"": 6}"
MAR20_721,val,1,4,"{""18"": 4}"
MAR20_722,train,1,11,"{""16"": 9, ""18"": 2}"
MAR20_723,train,1,12,"{""16"": 10, ""18"": 2}"
MAR20_725,train,1,9,"{""16"": 9}"
MAR20_727,train,1,6,"{""16"": 6}"
MAR20_728,train,1,10,"{""16"": 10}"
MAR20_729,train,1,9,"{""16"": 9}"
MAR20_73,val,1,7,"{""6"": 7}"
MAR20_730,train,1,6,"{""16"": 6}"
MAR20_731,train,1,10,"{""16"": 10}"
MAR20_732,train,1,9,"{""16"": 9}"
MAR20_733,val,1,7,"{""16"": 7}"
MAR20_734,train,1,5,"{""16"": 5}"
MAR20_735,train,1,10,"{""17"": 10}"
MAR20_736,train,1,4,"{""17"": 4}"
MAR20_737,train,1,14,"{""5"": 1, ""6"": 13}"
MAR20_738,train,1,9,"{""17"": 9}"
MAR20_739,train,1,16,"{""17"": 16}"
MAR20_74,train,1,2,"{""6"": 2}"
MAR20_740,train,1,11,"{""17"": 11}"
MAR20_741,val,1,8,"{""17"": 8}"
MAR20_742,val,1,11,"{""6"": 11}"
MAR20_743,train,1,8,"{""6"": 8}"
MAR20_744,val,1,6,"{""6"": 6}"
MAR20_745,train,1,11,"{""6"": 11}"
MAR20_746,val,1,5,"{""6"": 5}"
MAR20_747,val,1,9,"{""6"": 9}"
MAR20_748,train,1,4,"{""13"": 4}"
MAR20_749,train,1,12,"{""10"": 2, ""11"": 4, ""13"": 6}"
MAR20_75,val,1,2,"{""6"": 2}"
MAR20_750,train,1,5,"{""13"": 5}"
MAR20_751,train,1,5,"{""11"": 5}"
MAR20_752,train,1,4,"{""11"": 4}"
MAR20_753,train,1,6,"{""11"": 6}"
MAR20_755,val,1,6,"{""11"": 6}"
MAR20_756,train,1,4,"{""11"": 4}"
MAR20_757,val,1,9,"{""17"": 9}"
MAR20_758,train,1,6,"{""11"": 6}"
MAR20_760,train,1,1,"{""13"": 1}"
MAR20_762,train,1,13,"{""18"": 13}"
MAR20_764,train,1,21,"{""16"": 9, ""18"": 12}"
MAR20_765,train,1,6,"{""18"": 6}"
MAR20_766,train,1,4,"{""18"": 4}"
MAR20_767,train,1,5,"{""18"": 5}"
MAR20_768,train,1,8,"{""16"": 8}"
MAR20_769,train,1,9,"{""18"": 9}"
MAR20_77,train,1,2,"{""6"": 2}"
MAR20_770,train,1,4,"{""4"": 4}"
MAR20_775,train,1,6,"{""23"": 6}"
MAR20_776,train,1,5,"{""23"": 5}"
MAR20_778,val,1,4,"{""4"": 4}"
MAR20_779,train,1,3,"{""4"": 2, ""22"": 1}"
MAR20_78,train,1,1,"{""6"": 1}"
MAR20_780,val,1,6,"{""4"": 6}"
MAR20_781,train,1,6,"{""4"": 6}"
MAR20_782,train,1,3,"{""4"": 3}"
MAR20_783,train,1,3,"{""4"": 3}"
MAR20_784,val,1,8,"{""4"": 2, ""22"": 4, ""23"": 2}"
MAR20_785,train,1,2,"{""4"": 2}"
MAR20_786,train,1,15,"{""23"": 15}"
MAR20_789,train,1,3,"{""4"": 3}"
MAR20_79,train,1,2,"{""6"": 2}"
MAR20_790,train,1,4,"{""4"": 4}"
MAR20_791,train,1,1,"{""4"": 1}"
MAR20_793,train,1,4,"{""4"": 4}"
MAR20_794,train,1,5,"{""15"": 5}"
MAR20_795,train,1,4,"{""15"": 4}"
MAR20_796,train,1,5,"{""15"": 5}"
MAR20_797,val,1,4,"{""15"": 4}"
MAR20_8,val,1,8,"{""5"": 8}"
MAR20_80,train,1,13,"{""6"": 13}"
MAR20_800,train,1,1,"{""14"": 1}"
MAR20_801,val,1,6,"{""14"": 6}"
MAR20_802,train,1,3,"{""20"": 3}"
MAR20_805,train,1,10,"{""19"": 10}"
MAR20_807,train,1,3,"{""5"": 1, ""12"": 2}"
MAR20_809,val,1,2,"{""23"": 2}"
MAR20_81,train,1,2,"{""6"": 2}"
MAR20_810,train,1,2,"{""4"": 1, ""22"": 1}"
MAR20_811,val,1,7,"{""4"": 6, ""22"": 1}"
MAR20_812,train,1,5,"{""5"": 1, ""6"": 1, ""16"": 3}"
MAR20_813,train,1,2,"{""22"": 2}"
MAR20_815,train,1,6,"{""10"": 1, ""14"": 2, ""17"": 3}"
MAR20_816,train,1,12,"{""8"": 10, ""19"": 2}"
MAR20_817,train,1,8,"{""16"": 8}"
MAR20_819,train,1,5,"{""22"": 1, ""23"": 4}"
MAR20_820,train,1,7,"{""4"": 7}"
MAR20_821,train,1,5,"{""6"": 3, ""17"": 2}"
MAR20_822,train,1,9,"{""19"": 9}"
MAR20_823,train,1,5,"{""7"": 5}"
MAR20_824,train,1,3,"{""20"": 3}"
MAR20_825,train,1,4,"{""7"": 4}"
MAR20_827,train,1,6,"{""21"": 6}"
MAR20_828,train,1,5,"{""5"": 2, ""12"": 3}"
MAR20_83,val,1,1,"{""6"": 1}"
MAR20_830,train,1,8,"{""4"": 8}"
MAR20_831,train,1,5,"{""17"": 5}"
MAR20_832,train,1,6,"{""5"": 1, ""17"": 5}"
MAR20_833,train,1,6,"{""20"": 6}"
MAR20_834,train,1,3,"{""11"": 3}"
MAR20_836,val,1,6,"{""17"": 6}"
MAR20_837,train,1,4,"{""23"": 4}"
MAR20_838,train,1,13,"{""12"": 2, ""19"": 11}"
MAR20_84,train,1,2,"{""6"": 2}"
MAR20_840,val,1,4,"{""8"": 4}"
MAR20_841,val,1,2,"{""14"": 1, ""17"": 1}"
MAR20_842,train,1,3,"{""11"": 3}"
MAR20_844,train,1,2,"{""4"": 2}"
MAR20_845,train,1,4,"{""8"": 4}"
MAR20_846,train,1,12,"{""4"": 5, ""22"": 5, ""23"": 2}"
MAR20_847,train,1,9,"{""22"": 2, ""23"": 7}"
MAR20_848,train,1,1,"{""18"": 1}"
MAR20_849,train,1,6,"{""23"": 6}"
MAR20_851,train,1,9,"{""12"": 1, ""19"": 8}"
MAR20_852,train,1,5,"{""19"": 5}"
MAR20_853,train,1,3,"{""6"": 3}"
MAR20_854,train,1,4,"{""20"": 4}"
MAR20_856,val,1,2,"{""16"": 2}"
MAR20_857,val,1,2,"{""17"": 2}"
MAR20_858,train,1,1,"{""8"": 1}"
MAR20_859,train,1,4,"{""20"": 4}"
MAR20_86,val,1,1,"{""6"": 1}"
MAR20_860,train,1,5,"{""4"": 4, ""22"": 1}"
MAR20_861,train,1,4,"{""4"": 3, ""22"": 1}"
MAR20_862,train,1,4,"{""13"": 4}"
MAR20_863,train,1,5,"{""8"": 5}"
MAR20_864,train,1,11,"{""4"": 8, ""22"": 3}"
MAR20_865,train,1,3,"{""17"": 3}"
MAR20_867,val,1,7,"{""10"": 7}"
MAR20_868,train,1,19,"{""12"": 19}"
MAR20_869,val,1,24,"{""16"": 24}"
MAR20_87,train,1,2,"{""5"": 1, ""6"": 1}"
MAR20_871,val,1,2,"{""10"": 1, ""17"": 1}"
MAR20_872,train,1,4,"{""15"": 1, ""20"": 3}"
MAR20_873,train,1,6,"{""4"": 6}"
MAR20_874,train,1,36,"{""5"": 36}"
MAR20_875,val,1,8,"{""8"": 8}"
MAR20_876,train,1,6,"{""18"": 6}"
MAR20_877,train,1,3,"{""6"": 3}"
MAR20_878,train,1,10,"{""8"": 10}"
MAR20_88,train,1,1,"{""6"": 1}"
MAR20_880,train,1,7,"{""17"": 7}"
MAR20_881,val,1,3,"{""15"": 3}"
MAR20_882,train,1,3,"{""8"": 3}"
MAR20_886,train,1,17,"{""16"": 17}"
MAR20_887,train,1,8,"{""4"": 6, ""22"": 2}"
MAR20_888,train,1,4,"{""20"": 4}"
MAR20_89,train,1,1,"{""6"": 1}"
MAR20_890,train,1,25,"{""19"": 25}"
MAR20_891,val,1,6,"{""22"": 5, ""23"": 1}"
MAR20_893,train,1,2,"{""17"": 1, ""21"": 1}"
MAR20_894,train,1,3,"{""13"": 3}"
MAR20_895,train,1,4,"{""15"": 4}"
MAR20_896,val,1,3,"{""4"": 3}"
MAR20_897,train,1,3,"{""19"": 3}"
MAR20_898,train,1,5,"{""4"": 5}"
MAR20_899,train,1,6,"{""22"": 6}"
MAR20_9,val,1,6,"{""5"": 6}"
MAR20_90,train,1,1,"{""6"": 1}"
MAR20_900,train,1,3,"{""23"": 3}"
MAR20_901,train,1,42,"{""5"": 28, ""17"": 14}"
MAR20_902,train,1,14,"{""19"": 14}"
MAR20_903,train,1,4,"{""14"": 3, ""17"": 1}"
MAR20_904,val,1,2,"{""8"": 2}"
MAR20_905,train,1,6,"{""8"": 6}"
MAR20_906,train,1,6,"{""5"": 5, ""6"": 1}"
MAR20_907,train,1,9,"{""4"": 5, ""22"": 4}"
MAR20_908,train,1,3,"{""16"": 3}"
MAR20_909,train,1,18,"{""5"": 3, ""12"": 13, ""14"": 2}"
MAR20_91,train,1,10,"{""6"": 10}"
MAR20_911,train,1,6,"{""13"": 6}"
MAR20_912,train,1,5,"{""11"": 5}"
MAR20_913,train,1,5,"{""20"": 5}"
MAR20_914,train,1,3,"{""22"": 3}"
MAR20_915,train,1,9,"{""6"": 3, ""7"": 6}"
MAR20_916,val,1,1,"{""13"": 1}"
MAR20_917,train,1,3,"{""5"": 1, ""6"": 2}"
MAR20_918,train,1,2,"{""11"": 1, ""17"": 1}"
MAR20_919,train,1,6,"{""8"": 6}"
MAR20_92,train,1,3,"{""5"": 2, ""6"": 1}"
MAR20_920,train,1,6,"{""22"": 6}"
MAR20_921,val,1,25,"{""5"": 25}"
MAR20_922,train,1,6,"{""10"": 6}"
MAR20_924,train,1,5,"{""7"": 5}"
MAR20_925,val,1,4,"{""22"": 3, ""23"": 1}"
MAR20_926,train,1,4,"{""4"": 4}"
MAR20_927,train,1,7,"{""19"": 7}"
MAR20_928,train,1,3,"{""22"": 3}"
MAR20_929,train,1,10,"{""6"": 10}"
MAR20_931,val,1,6,"{""6"": 6}"
MAR20_933,train,1,5,"{""4"": 5}"
MAR20_934,train,1,4,"{""20"": 4}"
MAR20_935,train,1,7,"{""15"": 4, ""20"": 3}"
MAR20_936,train,1,6,"{""8"": 6}"
MAR20_937,train,1,5,"{""6"": 3, ""17"": 2}"
MAR20_938,train,1,6,"{""10"": 5, ""17"": 1}"
MAR20_939,train,1,2,"{""14"": 2}"
MAR20_94,train,1,9,"{""6"": 6, ""7"": 3}"
MAR20_940,train,1,7,"{""4"": 7}"
MAR20_943,val,1,4,"{""17"": 4}"
MAR20_946,train,1,4,"{""6"": 1, ""17"": 3}"
MAR20_947,train,1,14,"{""19"": 14}"
MAR20_951,train,1,8,"{""12"": 8}"
MAR20_954,val,1,4,"{""12"": 4}"
MAR20_955,train,1,6,"{""20"": 6}"
MAR20_956,train,1,6,"{""11"": 2, ""13"": 4}"
MAR20_957,train,1,5,"{""15"": 3, ""20"": 2}"
MAR20_958,train,1,1,"{""8"": 1}"
MAR20_96,val,1,3,"{""6"": 3}"
MAR20_960,train,1,7,"{""5"": 1, ""10"": 2, ""17"": 3, ""21"": 1}"
MAR20_961,train,1,4,"{""12"": 4}"
MAR20_962,train,1,22,"{""5"": 22}"
MAR20_964,train,1,1,"{""16"": 1}"
MAR20_965,val,1,13,"{""19"": 13}"
MAR20_966,train,1,21,"{""5"": 7, ""16"": 14}"
MAR20_968,train,1,2,"{""12"": 2}"
MAR20_97,val,1,9,"{""6"": 9}"
MAR20_970,train,1,5,"{""5"": 5}"
MAR20_971,train,1,3,"{""4"": 3}"
MAR20_972,train,1,2,"{""5"": 2}"
MAR20_973,train,1,2,"{""18"": 2}"
MAR20_974,train,1,3,"{""5"": 3}"
MAR20_976,train,1,7,"{""4"": 7}"
MAR20_977,train,1,4,"{""20"": 4}"
MAR20_978,train,1,6,"{""5"": 1, ""11"": 1, ""13"": 4}"
MAR20_979,train,1,5,"{""4"": 4, ""22"": 1}"
MAR20_98,train,1,7,"{""6"": 6, ""14"": 1}"
MAR20_981,train,1,4,"{""8"": 4}"
MAR20_982,train,1,7,"{""8"": 7}"
MAR20_983,val,1,6,"{""15"": 3, ""20"": 3}"
MAR20_984,val,1,4,"{""22"": 4}"
MAR20_985,train,1,3,"{""12"": 3}"
MAR20_986,train,1,5,"{""12"": 5}"
MAR20_987,val,1,10,"{""17"": 10}"
MAR20_99,val,1,14,"{""6"": 14}"
MAR20_990,train,1,2,"{""20"": 2}"
MAR20_992,train,1,6,"{""6"": 2, ""7"": 4}"
MAR20_993,train,1,5,"{""17"": 5}"
MAR20_994,train,1,9,"{""4"": 9}"
MAR20_995,train,1,2,"{""12"": 2}"
MAR20_996,val,1,6,"{""4"": 4, ""22"": 2}"
MAR20_997,val,1,4,"{""22"": 4}"
MAR20_998,train,1,6,"{""15"": 5, ""20"": 1}"
MAR20_999,train,1,2,"{""14"": 1, ""17"": 1}"
W117.1_N32.6_20180715_L1A0003325477-PAN26,train,2,11,"{""1"": 2, ""2"": 9}"
W117.1_N32.6_20180715_L1A0003325477-PAN28,train,1,8,"{""1"": 2, ""2"": 6}"
W117.3_N32.6_20180403_L1A0003102432-PAN14,train,1,1,"{""0"": 1}"
W117.3_N32.6_20180809_L1A0003381156-PAN13,train,1,1,"{""1"": 1}"
W117.3_N32.6_20190422_L1A0003957860-PAN12,train,1,1,"{""3"": 1}"
W117.3_N32.6_20190422_L1A0003957860-PAN15,train,1,1,"{""2"": 1}"
W157.8_N21.3_20180901_L1A0003426640-PAN25,train,2,2,"{""3"": 2}"
W157.8_N21.3_20180901_L1A0003426640-PAN28,val,2,2,"{""3"": 2}"
W157.9_N21.3_20150119_L1A0000600031-PAN20,train,3,3,"{""3"": 3}"
W157.9_N21.3_20150119_L1A0000600031-PAN21,val,2,2,"{""2"": 2}"
W157.9_N21.3_20150119_L1A0000600031-PAN27,train,4,4,"{""2"": 1, ""3"": 3}"
W157.9_N21.3_20150119_L1A0000600031-PAN28,train,4,11,"{""1"": 1, ""2"": 9, ""3"": 1}"
W157.9_N21.3_20150119_L1A0000600031-PAN29,train,4,7,"{""1"": 1, ""2"": 5, ""3"": 1}"
W157.9_N21.3_20160709_L1A0001690055-PAN20,train,3,22,"{""2"": 22}"
W157.9_N21.3_20160709_L1A0001690055-PAN23,train,4,37,"{""0"": 2, ""1"": 5, ""2"": 27, ""3"": 3}"
W157.9_N21.3_20160709_L1A0001690055-PAN24,train,2,3,"{""3"": 3}"
W158.0_N21.4_20190415_L1A0003949798-PAN13,val,4,8,"{""2"": 6, ""3"": 2}"
W158.1_N21.4_20180619_L1A0003270052-PAN14,train,2,7,"{""2"": 3, ""3"": 4}"
W76.3_N37.0_20150318_L1A0000704021-PAN20,val,4,11,"{""0"": 2, ""2"": 5, ""3"": 4}"
W76.3_N37.0_20150318_L1A0000704021-PAN27,train,4,12,"{""0"": 2, ""2"": 6, ""3"": 4}"
fsc_AGZ-N22.66-E120.46-lv20-Google,train,1,3,"{""24"": 3}"
fsc_AGZ-N23.00-E120.33-lv20-Bing,val,3,13,"{""24"": 13}"
fsc_AGZ-N23.00-E120.33-lv20-Google,train,3,13,"{""24"": 13}"
fsc_AGZ-N23.44-E120.40-lv20-Bing,train,2,14,"{""24"": 14}"
fsc_AGZ-N23.44-E120.40-lv20-Google,train,2,15,"{""24"": 15}"
fsc_AGZ-N24.15-E120.73-lv20-Bing,train,1,6,"{""24"": 6}"
fsc_AGZ-N24.15-E120.73-lv20-Google,val,2,11,"{""24"": 11}"
fsc_AGZ-N24.25-E120.64-lv20-Google,train,2,10,"{""24"": 10}"
fsc_AGZ-N24.95-E121.51-lv20-Bing,train,2,14,"{""24"": 14}"
fsc_AGZ-N24.95-E121.51-lv20-Google,train,1,6,"{""24"": 6}"
fsc_AGZ-N25.02-E121.33-lv20-Bing,train,1,11,"{""24"": 11}"
fsc_AGZ-N25.02-E121.33-lv20-Google,train,1,11,"{""24"": 11}"
fsc_AGZ-N25.03-E121.59-lv20-Bing,train,1,8,"{""24"": 8}"
fsc_AGZ-N25.03-E121.59-lv20-Google,train,2,9,"{""24"": 9}"
fsc_AGZ-N34.62-E136.25-lv20-Bing,train,2,6,"{""24"": 6}"
fsc_AGZ-N34.62-E136.25-lv20-Google,train,1,8,"{""24"": 8}"
fsc_AGZ-N35.40-E37.00-lv20-Bing,train,2,9,"{""24"": 9}"
fsc_AGZ-N35.40-E37.00-lv20-Google,train,1,3,"{""24"": 3}"
fsc_AGZ-N35.84-E139.41-lv20-Bing,val,1,8,"{""24"": 8}"
fsc_AGZ-N35.84-E139.41-lv20-Google,train,2,16,"{""24"": 16}"
fsc_AGZ-N35.89-E126.62-lv20-Google,val,2,14,"{""24"": 14}"
fsc_AGZ-N35.89-E126.62-lv20-Yandex,train,2,18,"{""24"": 18}"
fsc_AGZ-N42.80-E141.65-lv20-Bing,train,2,3,"{""24"": 3}"
fsc_AGZ-N42.80-E141.65-lv20-Google,train,2,9,"{""24"": 9}"
fsc_FKDD-N31.32-E31.05-lv20-Bing,train,2,2,"{""24"": 2}"
fsc_FKDD-N31.32-E31.05-lv20-Google,train,1,4,"{""24"": 4}"
fsc_FKDD-N31.32-E31.05-lv20-Yandex,train,1,4,"{""24"": 4}"
fsc_HMS-N26.20-E127.66-lv20-google,val,1,4,"{""24"": 4}"
fsc_HMS-N26.20-E127.66-lv20-yandex,train,1,1,"{""24"": 1}"
fsc_SD-N36.03-E128.13-lv20-Bing,train,2,6,"{""24"": 6}"
fsc_SD-N36.03-E128.13-lv20-Google,train,1,9,"{""24"": 9}"
fsc_TG-N22.33-E120.62-lv20-Bing,train,2,23,"{""24"": 23}"
fsc_TG-N22.33-E120.62-lv20-Google,val,2,22,"{""24"": 22}"
fsc_TG-N23.66-E119.55-lv20-Google,train,1,8,"{""24"": 8}"
fsc_TG-N23.66-E119.55-lv20-bing,train,2,3,"{""24"": 3}"
fsc_TG-N24.02-E121.62-lv20-Bing,val,2,9,"{""24"": 9}"
fsc_TG-N24.02-E121.62-lv20-Google,train,2,5,"{""24"": 5}"
fsc_TG-N24.21-E120.59-lv20-Google,train,3,16,"{""24"": 16}"
fsc_TG-N25.20-E121.42-lv20-Bing,train,1,5,"{""24"": 5}"
fsc_TG-N25.20-E121.42-lv20-Google,train,1,19,"{""24"": 19}"
fsc_TG-N25.20-E121.42-lv20-Yandex,train,1,24,"{""24"": 24}"
